season,game_date,player,team,position,minutes,points,rebounds,assists
2024,2024-06-08,Olivia Nelson-Ododa,Sun,C,5,1,2,0
2024,2024-06-08,Rachel Banham,Sun,G,3,0,1,0
2024,2024-06-08,Tiffany Mitchell,Sun,G,14,12,1,1
2024,2024-06-08,Veronica Burton,Sun,G,2,0,0,0
2024,2024-06-07,Nneka Ogwumike,Storm,F,28,12,11,2
2024,2024-06-07,Ezi Magbegor,Storm,F,37,14,15,5
2024,2024-06-07,Skylar Diggins,Storm,G,34,21,2,7
2024,2024-06-07,Jewell Loyd,Storm,G,36,25,9,2
2024,2024-06-07,Victoria Vivians,Storm,G,12,2,1,0
2024,2024-06-07,Joyner Holmes,Storm,F,7,2,0,0
2024,2024-06-07,Jordan Horston,Storm,F,17,2,1,0
2024,2024-06-07,Mercedes Russell,Storm,C,8,0,0,0
2024,2024-06-07,Sami Whitcomb,Storm,G,21,0,4,3
2024,2024-06-07,Alysha Clark,Aces,F,24,5,2,2
2024,2024-06-07,Kiah Stokes,Aces,C,23,0,8,1
2024,2024-06-07,A'ja Wilson,Aces,C,36,29,11,0
2024,2024-06-07,Kelsey Plum,Aces,G,40,18,1,2
2024,2024-06-07,Jackie Young,Aces,G,28,3,4,3
2024,2024-06-07,Megan Gustafson,Aces,C,8,3,3,0
2024,2024-06-07,Tiffany Hayes,Aces,G,23,5,3,4
2024,2024-06-07,Kate Martin,Aces,G,18,2,4,1
2024,2024-06-07,Monique Billings,Wings,F,37,8,12,3
2024,2024-06-07,Maddy Siegrist,Wings,F,36,21,6,1
2024,2024-06-07,Teaira McCowan,Wings,C,30,6,7,3
2024,2024-06-07,Arike Ogunbowale,Wings,G,38,22,1,4
2024,2024-06-07,Sevgi Uzun,Wings,G,34,9,4,1
2024,2024-06-07,Kalani Brown,Wings,C,10,6,2,0
2024,2024-06-07,Stephanie Soares,Wings,C,7,0,1,0
2024,2024-06-07,Jacy Sheldon,Wings,G,6,0,2,2
2024,2024-06-07,Dearica Hamby,Sparks,F,31,22,12,4
2024,2024-06-07,Cameron Brink,Sparks,F,26,10,10,1
2024,2024-06-07,Rickea Jackson,Sparks,F,24,8,1,0
2024,2024-06-07,Layshia Clarendon,Sparks,G,20,7,1,1
2024,2024-06-07,Kia Nurse,Sparks,G,15,0,2,1
2024,2024-06-07,Stephanie Talbot,Sparks,F,13,0,2,3
2024,2024-06-07,Li Yueru,Sparks,C,11,7,3,1
2024,2024-06-07,Lexie Brown,Sparks,G,27,16,4,6
2024,2024-06-07,Aari McDonald,Sparks,G,20,7,1,6
2024,2024-06-07,Rae Burrell,Sparks,G,11,4,0,0
2024,2024-06-07,Zia Cooke,Sparks,G,2,0,0,0
2024,2024-06-07,Bridget Carleton,Lynx,F,33,4,2,2
2024,2024-06-07,Alanna Smith,Lynx,F,29,12,4,6
2024,2024-06-07,Napheesa Collier,Lynx,F,40,20,12,6
2024,2024-06-07,Kayla McBride,Lynx,G,35,25,5,3
2024,2024-06-07,Courtney Williams,Lynx,G,23,6,6,2
2024,2024-06-07,Cecilia Zandalasini,Lynx,F,7,3,1,0
2024,2024-06-07,Dorka Juhasz,Lynx,F,7,0,3,2
2024,2024-06-07,Alissa Pili,Lynx,F,4,0,0,0
2024,2024-06-07,Natisha Hiedeman,Lynx,G,17,8,3,3
2024,2024-06-07,Olivia Epoupa,Lynx,G,6,2,0,0
2024,2024-06-07,Brittney Griner,Mercury,C,21,11,4,1
2024,2024-06-07,Diana Taurasi,Mercury,G,31,12,6,2
2024,2024-06-07,Natasha Cloud,Mercury,G,34,8,6,10
2024,2024-06-07,Kahleah Copper,Mercury,G,32,34,6,2
2024,2024-06-07,Rebecca Allen,Mercury,G,27,9,4,0
2024,2024-06-07,Natasha Mack,Mercury,F,18,2,7,0
2024,2024-06-07,Liz Dixon,Mercury,F,1,2,1,0
2024,2024-06-07,Sophie Cunningham,Mercury,G,22,3,5,1
2024,2024-06-07,Sug Sutton,Mercury,G,14,0,0,2
2024,2024-06-07,NaLyssa Smith,Fever,F,29,10,10,0
2024,2024-06-07,Aliyah Boston,Fever,C,33,10,6,3
2024,2024-06-07,Kelsey Mitchell,Fever,G,35,16,1,4
2024,2024-06-07,Kristy Wallace,Fever,G,33,9,2,2
2024,2024-06-07,Caitlin Clark,Fever,G,39,30,8,6
2024,2024-06-07,Katie Lou Samuelson,Fever,F,18,6,2,1
2024,2024-06-07,Erica Wheeler,Fever,G,13,4,1,5
2024,2024-06-07,Aaliyah Edwards,Mystics,F,29,10,12,2
2024,2024-06-07,Stefanie Dolson,Mystics,C,30,19,6,3
2024,2024-06-07,Julie Vanloo,Mystics,G,29,9,3,6
2024,2024-06-07,Karlie Samuelson,Mystics,G,32,11,2,1
2024,2024-06-07,Ariel Atkins,Mystics,G,35,16,6,5
2024,2024-06-07,Myisha Hines-Allen,Mystics,F,17,10,4,2
2024,2024-06-07,Emily Engstler,Mystics,F,4,0,1,1
2024,2024-06-07,Shatori Walker-Kimbrough,Mystics,G,14,2,3,2
2024,2024-06-07,DiDi Richards,Mystics,G,8,2,0,0
2024,2024-06-07,Jade Melbourne,Mystics,G,4,4,1,0
2024,2024-06-06,Kayla Thornton,Liberty,F,26,6,4,3
2024,2024-06-06,Breanna Stewart,Liberty,F,35,25,10,5
2024,2024-06-06,Jonquel Jones,Liberty,C,34,10,8,2
2024,2024-06-06,Betnijah Laney-Hamilton,Liberty,G,35,15,5,4
2024,2024-06-06,Sabrina Ionescu,Liberty,G,31,10,5,5
2024,2024-06-06,Leonie Fiebich,Liberty,F,22,8,9,5
2024,2024-06-06,Kennedy Burke,Liberty,G,11,4,2,0
2024,2024-06-06,Marquesha Davis,Liberty,G,1,0,1,0
2024,2024-06-06,Ivana Dojkic,Liberty,G,5,0,0,0
2024,2024-06-06,Cheyenne Parker-Tyus,Dream,F,22,8,6,1
2024,2024-06-06,Tina Charles,Dream,C,19,5,8,1
2024,2024-06-06,Allisha Gray,Dream,G,32,16,5,0
2024,2024-06-06,Rhyne Howard,Dream,G,32,11,6,5
2024,2024-06-06,Haley Jones,Dream,G,24,0,1,1
2024,2024-06-06,Nia Coffey,Dream,F,9,0,0,0
2024,2024-06-06,Lorela Cubaj,Dream,F,11,4,2,2
2024,2024-06-06,Naz Hillmon,Dream,F,17,4,2,1
2024,2024-06-06,Laeticia Amihere,Dream,F,2,0,1,0
2024,2024-06-06,Aerial Powers,Dream,G,19,13,3,2
2024,2024-06-06,Crystal Dangerfield,Dream,G,13,0,0,2
2024,2024-06-06,Angel Reese,Sky,F,35,16,11,3
2024,2024-06-06,Elizabeth Williams,Sky,C,10,6,1,0
2024,2024-06-06,Diamond DeShields,Sky,G,11,2,2,0
2024,2024-06-06,Marina Mabrey,Sky,G,32,10,3,2
2024,2024-06-06,Dana Evans,Sky,G,13,0,1,4
2024,2024-06-06,Isabelle Harrison,Sky,F,16,14,7,0
2024,2024-06-06,Brianna Turner,Sky,F,3,0,2,0
2024,2024-06-06,Michaela Onyenwere,Sky,F,3,0,0,1
2024,2024-06-06,Kamilla Cardoso,Sky,C,15,2,5,3
2024,2024-06-06,Lindsay Allen,Sky,G,27,4,3,3
2024,2024-06-06,Kysre Gondrezick,Sky,G,7,0,1,0
2024,2024-06-06,Chennedy Carter,Sky,G,27,25,4,2
2024,2024-06-06,Aaliyah Edwards,Mystics,F,36,23,14,2
2024,2024-06-06,Stefanie Dolson,Mystics,C,22,8,0,5
2024,2024-06-06,Julie Vanloo,Mystics,G,25,6,0,7
2024,2024-06-06,Karlie Samuelson,Mystics,G,28,3,5,2
2024,2024-06-06,Ariel Atkins,Mystics,G,27,10,4,1
2024,2024-06-06,Myisha Hines-Allen,Mystics,F,12,2,4,0
2024,2024-06-06,Emily Engstler,Mystics,F,9,2,5,1
2024,2024-06-06,Shatori Walker-Kimbrough,Mystics,G,30,11,2,1
2024,2024-06-06,Jade Melbourne,Mystics,G,11,6,2,1
2024,2024-06-05,Bridget Carleton,Lynx,F,32,15,7,2
2024,2024-06-05,Alanna Smith,Lynx,F,27,10,5,4
2024,2024-06-05,Napheesa Collier,Lynx,F,32,25,9,3
2024,2024-06-05,Kayla McBride,Lynx,G,26,13,3,3
2024,2024-06-05,Courtney Williams,Lynx,G,21,9,6,4
2024,2024-06-05,Cecilia Zandalasini,Lynx,F,14,8,2,2
2024,2024-06-05,Dorka Juhasz,Lynx,F,11,6,1,0
2024,2024-06-05,Sika Kone,Lynx,F,2,0,0,0
2024,2024-06-05,Alissa Pili,Lynx,F,8,0,1,0
2024,2024-06-05,Natisha Hiedeman,Lynx,G,17,0,1,4
2024,2024-06-05,Olivia Epoupa,Lynx,G,10,0,2,3
2024,2024-06-05,Dearica Hamby,Sparks,F,37,17,11,2
2024,2024-06-05,Cameron Brink,Sparks,F,16,2,6,2
2024,2024-06-05,Rickea Jackson,Sparks,F,14,2,2,1
2024,2024-06-05,Layshia Clarendon,Sparks,G,22,7,4,1
2024,2024-06-05,Kia Nurse,Sparks,G,18,6,2,1
2024,2024-06-05,Stephanie Talbot,Sparks,F,15,4,2,3
2024,2024-06-05,Li Yueru,Sparks,C,14,6,5,0
2024,2024-06-05,Lexie Brown,Sparks,G,20,6,3,2
2024,2024-06-05,Aari McDonald,Sparks,G,18,3,4,2
2024,2024-06-05,Rae Burrell,Sparks,G,23,9,5,1
2024,2024-06-05,Zia Cooke,Sparks,G,3,0,0,0
2024,2024-06-05,Alysha Clark,Aces,F,30,9,1,1
2024,2024-06-05,Kiah Stokes,Aces,C,23,0,5,2
2024,2024-06-05,A'ja Wilson,Aces,C,34,36,12,2
2024,2024-06-05,Kelsey Plum,Aces,G,37,20,3,3
2024,2024-06-05,Jackie Young,Aces,G,35,19,6,7
2024,2024-06-05,Emma Cannon,Aces,F,1,0,0,0
2024,2024-06-05,Megan Gustafson,Aces,C,6,0,0,0
2024,2024-06-05,Sydney Colson,Aces,G,1,0,0,0
2024,2024-06-05,Tiffany Hayes,Aces,G,21,11,6,4
2024,2024-06-05,Kate Martin,Aces,G,14,0,0,1
2024,2024-06-05,Monique Billings,Wings,F,33,12,6,0
2024,2024-06-05,Maddy Siegrist,Wings,F,37,14,5,2
2024,2024-06-05,Teaira McCowan,Wings,C,30,14,15,3
2024,2024-06-05,Arike Ogunbowale,Wings,G,37,31,4,7
2024,2024-06-05,Sevgi Uzun,Wings,G,26,4,2,4
2024,2024-06-05,Kalani Brown,Wings,C,12,2,4,0
2024,2024-06-05,Stephanie Soares,Wings,C,14,4,4,1
2024,2024-06-05,Lou Lopez Senechal,Wings,G,2,0,0,0
2024,2024-06-05,Jacy Sheldon,Wings,G,9,0,0,1
2024,2024-06-04,Natasha Mack,Mercury,F,22,2,2,1
2024,2024-06-04,Diana Taurasi,Mercury,G,32,7,5,0
2024,2024-06-04,Natasha Cloud,Mercury,G,37,10,6,5
2024,2024-06-04,Kahleah Copper,Mercury,G,31,19,7,1
2024,2024-06-04,Sophie Cunningham,Mercury,G,26,4,3,2
2024,2024-06-04,Morgan Bertsch,Mercury,F,3,0,1,0
2024,2024-06-04,Mikiah Herbert Harrigan,Mercury,F,12,6,2,0
2024,2024-06-04,Liz Dixon,Mercury,F,16,6,6,1
2024,2024-06-04,Sug Sutton,Mercury,G,21,8,1,3
2024,2024-06-04,Ezi Magbegor,Storm,F,31,21,9,2
2024,2024-06-04,Mercedes Russell,Storm,C,25,5,5,1
2024,2024-06-04,Skylar Diggins,Storm,G,31,17,3,4
2024,2024-06-04,Jewell Loyd,Storm,G,33,15,7,6
2024,2024-06-04,Victoria Vivians,Storm,G,26,10,7,3
2024,2024-06-04,Joyner Holmes,Storm,F,20,2,4,2
2024,2024-06-04,Jordan Horston,Storm,F,14,7,6,1
2024,2024-06-04,Sami Whitcomb,Storm,G,17,0,1,1
2024,2024-06-04,Kiana Williams,Storm,G,1,3,0,0
2024,2024-06-04,Nika Muhl,Storm,G,1,0,0,0
2024,2024-06-04,Breanna Stewart,Liberty,F,38,33,14,3
2024,2024-06-04,Jonquel Jones,Liberty,C,25,5,12,4
2024,2024-06-04,Courtney Vandersloot,Liberty,G,29,6,4,6
2024,2024-06-04,Betnijah Laney-Hamilton,Liberty,G,31,14,3,5
2024,2024-06-04,Sabrina Ionescu,Liberty,G,37,24,7,4
2024,2024-06-04,Kayla Thornton,Liberty,F,17,3,0,1
2024,2024-06-04,Leonie Fiebich,Liberty,F,11,3,1,1
2024,2024-06-04,Kennedy Burke,Liberty,G,10,0,1,0
2024,2024-06-04,Angel Reese,Sky,F,24,13,10,1
2024,2024-06-04,Elizabeth Williams,Sky,C,28,10,8,2
2024,2024-06-04,Diamond DeShields,Sky,G,19,4,2,2
2024,2024-06-04,Marina Mabrey,Sky,G,35,15,6,5
2024,2024-06-04,Dana Evans,Sky,G,26,4,3,0
2024,2024-06-04,Isabelle Harrison,Sky,F,16,6,4,0
2024,2024-06-04,Kamilla Cardoso,Sky,C,12,1,5,0
2024,2024-06-04,Lindsay Allen,Sky,G,14,6,1,3
2024,2024-06-04,Chennedy Carter,Sky,G,26,16,3,2
2024,2024-06-04,Aaliyah Edwards,Mystics,F,28,14,9,0
2024,2024-06-04,Stefanie Dolson,Mystics,C,26,5,7,2
2024,2024-06-04,Julie Vanloo,Mystics,G,22,5,3,5
2024,2024-06-04,Karlie Samuelson,Mystics,G,31,9,3,1
2024,2024-06-04,Ariel Atkins,Mystics,G,32,9,3,2
2024,2024-06-04,Myisha Hines-Allen,Mystics,F,22,10,4,0
2024,2024-06-04,Emily Engstler,Mystics,F,4,0,0,0
2024,2024-06-04,Shatori Walker-Kimbrough,Mystics,G,17,2,5,2
2024,2024-06-04,DiDi Richards,Mystics,G,2,2,0,0
2024,2024-06-04,Jade Melbourne,Mystics,G,17,3,3,1
2024,2024-06-04,DeWanna Bonner,Sun,F,34,20,8,3
2024,2024-06-04,Alyssa Thomas,Sun,F,32,7,7,7
2024,2024-06-04,Brionna Jones,Sun,F,22,15,3,0
2024,2024-06-04,Tyasha Harris,Sun,G,34,14,1,6
2024,2024-06-04,DiJonai Carrington,Sun,G,29,4,5,5
2024,2024-06-04,Astou Ndour-Fall,Sun,C,2,2,0,0
2024,2024-06-04,Queen Egbo,Sun,C,2,0,0,0
2024,2024-06-04,Olivia Nelson-Ododa,Sun,C,16,4,5,0
2024,2024-06-04,Rachel Banham,Sun,G,10,3,1,1
2024,2024-06-04,Tiffany Mitchell,Sun,G,19,7,1,0
2024,2024-06-02,NaLyssa Smith,Fever,F,31,17,8,1
2024,2024-06-02,Aliyah Boston,Fever,C,26,5,4,3
2024,2024-06-02,Kelsey Mitchell,Fever,G,30,21,0,0
2024,2024-06-02,Kristy Wallace,Fever,G,20,6,2,1
2024,2024-06-02,Caitlin Clark,Fever,G,29,3,2,5
2024,2024-06-02,Katie Lou Samuelson,Fever,F,20,1,4,2
2024,2024-06-02,Victaria Saxton,Fever,F,3,2,0,0
2024,2024-06-02,Damiris Dantas,Fever,C,NA,0,0,0
2024,2024-06-02,Erica Wheeler,Fever,G,18,7,4,2
2024,2024-06-02,Lexie Hull,Fever,G,8,0,0,2
2024,2024-06-02,Grace Berger,Fever,G,13,6,4,2
2024,2024-06-02,Celeste Taylor,Fever,G,3,0,0,0
2024,2024-06-02,Breanna Stewart,Liberty,F,24,13,6,5
2024,2024-06-02,Jonquel Jones,Liberty,C,29,18,13,4
2024,2024-06-02,Courtney Vandersloot,Liberty,G,23,9,5,7
2024,2024-06-02,Betnijah Laney-Hamilton,Liberty,G,25,20,2,5
2024,2024-06-02,Sabrina Ionescu,Liberty,G,27,16,6,6
2024,2024-06-02,Kayla Thornton,Liberty,F,20,5,1,1
2024,2024-06-02,Leonie Fiebich,Liberty,F,17,8,1,0
2024,2024-06-02,Kennedy Burke,Liberty,G,24,10,2,1
2024,2024-06-02,Marquesha Davis,Liberty,G,6,2,2,0
2024,2024-06-02,Ivana Dojkic,Liberty,G,4,3,1,1
2024,2024-06-02,Monique Billings,Wings,F,40,19,15,3
2024,2024-06-02,Maddy Siegrist,Wings,F,37,12,2,2
2024,2024-06-02,Teaira McCowan,Wings,C,28,8,6,3
2024,2024-06-02,Arike Ogunbowale,Wings,G,40,21,6,6
2024,2024-06-02,Sevgi Uzun,Wings,G,36,12,4,4
2024,2024-06-02,Kalani Brown,Wings,C,12,4,1,0
2024,2024-06-02,Stephanie Soares,Wings,C,3,0,0,0
2024,2024-06-02,Lou Lopez Senechal,Wings,G,0,0,0,1
2024,2024-06-02,Jacy Sheldon,Wings,G,5,0,0,1
2024,2024-06-02,Bridget Carleton,Lynx,F,23,3,2,2
2024,2024-06-02,Alanna Smith,Lynx,F,27,8,3,1
2024,2024-06-02,Napheesa Collier,Lynx,F,37,24,14,4
2024,2024-06-02,Kayla McBride,Lynx,G,33,25,0,4
2024,2024-06-02,Courtney Williams,Lynx,G,19,10,5,4
2024,2024-06-02,Cecilia Zandalasini,Lynx,F,24,6,0,2
2024,2024-06-02,Dorka Juhasz,Lynx,F,15,7,2,3
2024,2024-06-02,Sika Kone,Lynx,F,0,0,0,0
2024,2024-06-02,Alissa Pili,Lynx,F,0,0,0,0
2024,2024-06-02,Natisha Hiedeman,Lynx,G,7,0,0,1
2024,2024-06-02,Olivia Epoupa,Lynx,G,14,4,1,2
2024,2024-06-02,Dearica Hamby,Sparks,F,34,23,4,2
2024,2024-06-02,Cameron Brink,Sparks,F,26,6,5,1
2024,2024-06-02,Rickea Jackson,Sparks,F,27,9,7,1
2024,2024-06-02,Lexie Brown,Sparks,G,12,0,3,2
2024,2024-06-02,Kia Nurse,Sparks,G,34,12,1,4
2024,2024-06-02,Stephanie Talbot,Sparks,F,16,5,3,1
2024,2024-06-02,Li Yueru,Sparks,C,7,2,2,1
2024,2024-06-02,Aari McDonald,Sparks,G,23,3,2,5
2024,2024-06-02,Rae Burrell,Sparks,G,6,0,1,0
2024,2024-06-02,Zia Cooke,Sparks,G,16,8,2,1
2024,2024-06-02,Natasha Mack,Mercury,F,26,4,12,1
2024,2024-06-02,Diana Taurasi,Mercury,G,29,31,2,0
2024,2024-06-02,Natasha Cloud,Mercury,G,35,21,3,12
2024,2024-06-02,Kahleah Copper,Mercury,G,29,12,3,0
2024,2024-06-02,Sophie Cunningham,Mercury,G,32,10,5,4
2024,2024-06-02,Mikiah Herbert Harrigan,Mercury,F,12,2,3,0
2024,2024-06-02,Liz Dixon,Mercury,F,12,2,3,1
2024,2024-06-02,Sug Sutton,Mercury,G,25,5,2,2
2024,2024-06-02,DeWanna Bonner,Sun,F,30,18,10,1
2024,2024-06-02,Alyssa Thomas,Sun,F,35,8,14,11
2024,2024-06-02,Brionna Jones,Sun,F,27,9,5,4
2024,2024-06-02,Tyasha Harris,Sun,G,32,13,4,3
2024,2024-06-02,DiJonai Carrington,Sun,G,32,15,4,3
2024,2024-06-02,Queen Egbo,Sun,C,1,0,0,0
2024,2024-06-02,Olivia Nelson-Ododa,Sun,C,13,2,6,0
2024,2024-06-02,Rachel Banham,Sun,G,10,2,0,0
2024,2024-06-02,Tiffany Mitchell,Sun,G,15,2,1,0
2024,2024-06-02,Moriah Jefferson,Sun,G,3,0,1,0
2024,2024-06-02,Cheyenne Parker-Tyus,Dream,F,13,4,3,1
2024,2024-06-02,Tina Charles,Dream,C,31,12,12,1
2024,2024-06-02,Allisha Gray,Dream,G,30,9,4,1
2024,2024-06-02,Rhyne Howard,Dream,G,32,4,2,2
2024,2024-06-02,Haley Jones,Dream,G,20,3,1,1
2024,2024-06-02,Nia Coffey,Dream,F,18,2,2,0
2024,2024-06-02,Lorela Cubaj,Dream,F,2,0,1,0
2024,2024-06-02,Naz Hillmon,Dream,F,14,7,4,0
2024,2024-06-02,Laeticia Amihere,Dream,F,5,0,1,0
2024,2024-06-02,Aerial Powers,Dream,G,18,7,2,1
2024,2024-06-02,Crystal Dangerfield,Dream,G,18,2,1,3
2024,2024-06-01,Michaela Onyenwere,Sky,F,8,0,0,0
2024,2024-06-01,Angel Reese,Sky,F,30,8,13,1
2024,2024-06-01,Elizabeth Williams,Sky,C,22,2,5,1
2024,2024-06-01,Marina Mabrey,Sky,G,38,15,9,2
2024,2024-06-01,Dana Evans,Sky,G,35,12,4,4
2024,2024-06-01,Isabelle Harrison,Sky,F,10,3,2,0
2024,2024-06-01,Kamilla Cardoso,Sky,C,18,11,6,0
2024,2024-06-01,Lindsay Allen,Sky,G,9,0,0,1
2024,2024-06-01,Chennedy Carter,Sky,G,30,19,4,6
2024,2024-06-01,NaLyssa Smith,Fever,F,35,17,9,3
2024,2024-06-01,Aliyah Boston,Fever,C,34,10,8,2
2024,2024-06-01,Kelsey Mitchell,Fever,G,33,18,2,2
2024,2024-06-01,Kristy Wallace,Fever,G,23,10,3,2
2024,2024-06-01,Caitlin Clark,Fever,G,37,11,8,6
2024,2024-06-01,Katie Lou Samuelson,Fever,F,11,5,3,2
2024,2024-06-01,Erica Wheeler,Fever,G,20,0,0,2
2024,2024-06-01,Grace Berger,Fever,G,7,0,0,0
2024,2024-05-31,Natasha Mack,Mercury,F,27,8,10,1
2024,2024-05-31,Diana Taurasi,Mercury,G,22,14,2,2
2024,2024-05-31,Natasha Cloud,Mercury,G,30,5,6,7
2024,2024-05-31,Kahleah Copper,Mercury,G,31,21,1,1
2024,2024-05-31,Sophie Cunningham,Mercury,G,24,13,5,0
2024,2024-05-31,Morgan Bertsch,Mercury,F,13,0,1,0
2024,2024-05-31,Mikiah Herbert Harrigan,Mercury,F,15,5,0,1
2024,2024-05-31,Liz Dixon,Mercury,F,16,3,8,0
2024,2024-05-31,Sug Sutton,Mercury,G,23,2,3,4
2024,2024-05-31,Bridget Carleton,Lynx,F,28,6,4,3
2024,2024-05-31,Alanna Smith,Lynx,F,18,8,2,3
2024,2024-05-31,Napheesa Collier,Lynx,F,26,14,11,2
2024,2024-05-31,Kayla McBride,Lynx,G,22,6,3,4
2024,2024-05-31,Courtney Williams,Lynx,G,19,11,3,5
2024,2024-05-31,Cecilia Zandalasini,Lynx,F,24,12,3,3
2024,2024-05-31,Dorka Juhasz,Lynx,F,16,13,4,0
2024,2024-05-31,Sika Kone,Lynx,F,5,0,0,0
2024,2024-05-31,Alissa Pili,Lynx,F,15,20,4,2
2024,2024-05-31,Natisha Hiedeman,Lynx,G,21,5,2,5
2024,2024-05-31,Olivia Epoupa,Lynx,G,7,0,0,2
2024,2024-05-31,Alysha Clark,Aces,F,35,7,8,0
2024,2024-05-31,Kiah Stokes,Aces,C,22,0,7,1
2024,2024-05-31,A'ja Wilson,Aces,C,35,28,9,3
2024,2024-05-31,Kelsey Plum,Aces,G,39,19,1,6
2024,2024-05-31,Jackie Young,Aces,G,36,15,6,5
2024,2024-05-31,Megan Gustafson,Aces,C,8,3,0,0
2024,2024-05-31,Sydney Colson,Aces,G,3,0,0,0
2024,2024-05-31,Kate Martin,Aces,G,21,2,3,3
2024,2024-05-31,Cheyenne Parker-Tyus,Dream,F,26,7,8,2
2024,2024-05-31,Tina Charles,Dream,C,30,7,8,3
2024,2024-05-31,Allisha Gray,Dream,G,34,24,4,3
2024,2024-05-31,Rhyne Howard,Dream,G,33,16,2,2
2024,2024-05-31,Haley Jones,Dream,G,22,8,5,2
2024,2024-05-31,Nia Coffey,Dream,F,13,2,3,2
2024,2024-05-31,Naz Hillmon,Dream,F,11,0,3,2
2024,2024-05-31,Aerial Powers,Dream,G,25,7,4,1
2024,2024-05-31,Crystal Dangerfield,Dream,G,6,7,1,0
2024,2024-05-31,Monique Billings,Wings,F,28,4,4,4
2024,2024-05-31,Maddy Siegrist,Wings,F,34,17,2,0
2024,2024-05-31,Teaira McCowan,Wings,C,25,10,7,2
2024,2024-05-31,Arike Ogunbowale,Wings,G,39,21,4,7
2024,2024-05-31,Sevgi Uzun,Wings,G,34,7,3,3
2024,2024-05-31,Kalani Brown,Wings,C,15,10,3,1
2024,2024-05-31,Stephanie Soares,Wings,C,16,3,6,4
2024,2024-05-31,Lou Lopez Senechal,Wings,G,1,0,0,0
2024,2024-05-31,Jacy Sheldon,Wings,G,9,0,1,0
2024,2024-05-31,DeWanna Bonner,Sun,F,35,12,4,2
2024,2024-05-31,Alyssa Thomas,Sun,F,36,15,9,14
2024,2024-05-31,Brionna Jones,Sun,F,30,22,4,1
2024,2024-05-31,Tyasha Harris,Sun,G,32,7,2,4
2024,2024-05-31,DiJonai Carrington,Sun,G,29,9,3,1
2024,2024-05-31,Astou Ndour-Fall,Sun,C,3,0,1,0
2024,2024-05-31,Olivia Nelson-Ododa,Sun,C,10,1,2,0
2024,2024-05-31,Rachel Banham,Sun,G,13,3,2,0
2024,2024-05-31,Tiffany Mitchell,Sun,G,11,5,1,0
2024,2024-05-31,Moriah Jefferson,Sun,G,2,0,0,0
2024,2024-05-31,Stefanie Dolson,Mystics,C,22,2,3,1
2024,2024-05-31,Shakira Austin,Mystics,C,23,12,6,0
2024,2024-05-31,Julie Vanloo,Mystics,G,21,8,0,7
2024,2024-05-31,Karlie Samuelson,Mystics,G,29,5,2,2
2024,2024-05-31,Ariel Atkins,Mystics,G,32,15,7,3
2024,2024-05-31,Myisha Hines-Allen,Mystics,F,19,11,7,3
2024,2024-05-31,Aaliyah Edwards,Mystics,F,15,7,4,0
2024,2024-05-31,Shatori Walker-Kimbrough,Mystics,G,15,6,0,1
2024,2024-05-31,DiDi Richards,Mystics,G,5,2,0,1
2024,2024-05-31,Jade Melbourne,Mystics,G,19,11,1,4
2024,2024-05-31,Kayla Thornton,Liberty,F,34,20,3,4
2024,2024-05-31,Breanna Stewart,Liberty,F,36,18,15,5
2024,2024-05-31,Jonquel Jones,Liberty,C,34,16,10,3
2024,2024-05-31,Betnijah Laney-Hamilton,Liberty,G,32,8,2,2
2024,2024-05-31,Sabrina Ionescu,Liberty,G,35,24,1,3
2024,2024-05-31,Nyara Sabally,Liberty,F,6,0,2,0
2024,2024-05-31,Leonie Fiebich,Liberty,F,6,0,0,1
2024,2024-05-31,Kennedy Burke,Liberty,G,4,0,0,0
2024,2024-05-31,Marquesha Davis,Liberty,G,4,1,0,0
2024,2024-05-31,Ivana Dojkic,Liberty,G,8,3,1,0
2024,2024-05-30,Dearica Hamby,Sparks,F,39,24,13,3
2024,2024-05-30,Cameron Brink,Sparks,F,23,7,6,2
2024,2024-05-30,Rickea Jackson,Sparks,F,28,10,5,0
2024,2024-05-30,Lexie Brown,Sparks,G,19,4,1,4
2024,2024-05-30,Kia Nurse,Sparks,G,32,17,1,2
2024,2024-05-30,Stephanie Talbot,Sparks,F,5,0,1,1
2024,2024-05-30,Li Yueru,Sparks,C,8,4,2,0
2024,2024-05-30,Aari McDonald,Sparks,G,28,4,4,3
2024,2024-05-30,Rae Burrell,Sparks,G,6,1,0,1
2024,2024-05-30,Zia Cooke,Sparks,G,13,2,0,1
2024,2024-05-30,Angel Reese,Sky,F,25,6,6,3
2024,2024-05-30,Elizabeth Williams,Sky,C,31,17,11,1
2024,2024-05-30,Diamond DeShields,Sky,G,20,2,2,3
2024,2024-05-30,Marina Mabrey,Sky,G,33,20,7,7
2024,2024-05-30,Dana Evans,Sky,G,31,15,1,4
2024,2024-05-30,Isabelle Harrison,Sky,F,12,2,2,1
2024,2024-05-30,Brianna Turner,Sky,F,9,3,4,0
2024,2024-05-30,Michaela Onyenwere,Sky,F,7,2,1,1
2024,2024-05-30,Lindsay Allen,Sky,G,11,2,0,3
2024,2024-05-30,Kysre Gondrezick,Sky,G,1,0,0,0
2024,2024-05-30,Chennedy Carter,Sky,G,20,14,1,4
2024,2024-05-30,Nneka Ogwumike,Storm,F,28,17,6,6
2024,2024-05-30,Ezi Magbegor,Storm,F,28,15,8,3
2024,2024-05-30,Skylar Diggins,Storm,G,31,18,2,9
2024,2024-05-30,Jewell Loyd,Storm,G,27,22,1,6
